,SchoolYear,OrganizationLevel,organizationid,OrganizationName,County,ESDName,ESDOrganizationId,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationId,TotalTeacherCount,TotalStudentCount,StudentToTeacherRatio,AverageClassSize,Program,ProgramFormalName,ProgramTeacherCount,ProgramTeacherPercent,ProgramFTE,CertificateType,CertificateTypeCount,CertificateTypePercent,LimitedCertificateType,LimitedCertificateCount,LimitedCertificatePercent,IsEEValidated,DataAsOf
16538,2017-2018,School,101649,Wellington Elementary,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4069.0,Wellington Elementary,101649.0,28.0,,,,All,,,,,Full Certificate,27.0,0.9640000000000001,,,,1,15:22.7
16539,2017-2018,School,101649,Wellington Elementary,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4069.0,Wellington Elementary,101649.0,28.0,,,,All,,,,,Limited Certificate,6.0,0.214,All Limited Certificates,,,1,15:22.7
16540,2017-2018,School,101649,Wellington Elementary,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4069.0,Wellington Elementary,101649.0,28.0,,,,All,,,,,National Board Certificate,1.0,0.036000000000000004,,,,1,15:22.7
16541,2017-2018,School,101650,Hollywood Hill Elementary,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4124.0,Hollywood Hill Elementary,101650.0,25.0,,,,All,,,,,Full Certificate,24.0,0.96,,,,1,15:22.7
16542,2017-2018,School,101650,Hollywood Hill Elementary,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4124.0,Hollywood Hill Elementary,101650.0,25.0,,,,All,,,,,Limited Certificate,5.0,0.2,All Limited Certificates,,,1,15:22.7
16543,2017-2018,School,101650,Hollywood Hill Elementary,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4124.0,Hollywood Hill Elementary,101650.0,25.0,,,,All,,,,,National Board Certificate,4.0,0.16,,,,1,15:22.7
16544,2017-2018,School,101651,Sunrise Elementary,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4187.0,Sunrise Elementary,101651.0,22.0,,,,All,,,,,Full Certificate,21.0,0.955,,,,1,15:22.7
16545,2017-2018,School,101651,Sunrise Elementary,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4187.0,Sunrise Elementary,101651.0,22.0,,,,All,,,,,Limited Certificate,2.0,0.091,All Limited Certificates,,,1,15:22.7
16546,2017-2018,School,101651,Sunrise Elementary,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4187.0,Sunrise Elementary,101651.0,22.0,,,,All,,,,,National Board Certificate,5.0,0.22699999999999998,,,,1,15:22.7
16547,2017-2018,School,101652,Woodinville HS,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4208.0,Woodinville HS,101652.0,92.0,,,,All,,,,,Full Certificate,82.0,0.8909999999999999,,,,1,15:22.7
16548,2017-2018,School,101652,Woodinville HS,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4208.0,Woodinville HS,101652.0,92.0,,,,All,,,,,Limited Certificate,24.0,0.261,All Limited Certificates,,,1,15:22.7
16549,2017-2018,School,101652,Woodinville HS,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4208.0,Woodinville HS,101652.0,92.0,,,,All,,,,,National Board Certificate,18.0,0.196,,,,1,15:22.7
16550,2017-2018,School,101653,Bear Creek Elementary,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4305.0,Bear Creek Elementary,101653.0,22.0,,,,All,,,,,Full Certificate,21.0,0.955,,,,1,15:22.7
16551,2017-2018,School,101653,Bear Creek Elementary,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4305.0,Bear Creek Elementary,101653.0,22.0,,,,All,,,,,Limited Certificate,6.0,0.273,All Limited Certificates,,,1,15:22.7
16552,2017-2018,School,101653,Bear Creek Elementary,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4305.0,Bear Creek Elementary,101653.0,22.0,,,,All,,,,,National Board Certificate,1.0,0.045,,,,1,15:22.7
16562,2017-2018,School,101657,Woodmoor Elementary,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4377.0,Woodmoor Elementary,101657.0,59.0,,,,All,,,,,Full Certificate,59.0,1.0,,,,1,15:22.7
16563,2017-2018,School,101657,Woodmoor Elementary,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4377.0,Woodmoor Elementary,101657.0,59.0,,,,All,,,,,Limited Certificate,15.0,0.254,All Limited Certificates,,,1,15:22.7
16564,2017-2018,School,101657,Woodmoor Elementary,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4377.0,Woodmoor Elementary,101657.0,59.0,,,,All,,,,,National Board Certificate,5.0,0.085,,,,1,15:22.7
16565,2017-2018,School,101658,East Ridge Elementary,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4379.0,East Ridge Elementary,101658.0,24.0,,,,All,,,,,Full Certificate,23.0,0.958,,,,1,15:22.7
16566,2017-2018,School,101658,East Ridge Elementary,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4379.0,East Ridge Elementary,101658.0,24.0,,,,All,,,,,Limited Certificate,6.0,0.25,All Limited Certificates,,,1,15:22.7
16567,2017-2018,School,101658,East Ridge Elementary,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4379.0,East Ridge Elementary,101658.0,24.0,,,,All,,,,,National Board Certificate,1.0,0.042,,,,1,15:22.7
16571,2017-2018,School,101660,Timbercrest Middle School,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4516.0,Timbercrest Middle School,101660.0,37.0,,,,All,,,,,Full Certificate,37.0,1.0,,,,1,15:22.7
16572,2017-2018,School,101660,Timbercrest Middle School,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4516.0,Timbercrest Middle School,101660.0,37.0,,,,All,,,,,Limited Certificate,14.0,0.37799999999999995,All Limited Certificates,,,1,15:22.7
16573,2017-2018,School,101660,Timbercrest Middle School,King,Puget Sound Educational Service District 121,100006.0,17417.0,Northshore School District,100174.0,4516.0,Timbercrest Middle School,101660.0,37.0,,,,All,,,,,National Board Certificate,3.0,0.081,,,,1,15:22.7
19502,2017-2018,School,103824,Millennium Elementary School,King,Puget Sound Educational Service District 121,100006.0,17415.0,Kent School District,100117.0,4581.0,Millennium Elementary School,103824.0,41.0,,,,All,,,,,Full Certificate,39.0,0.951,,,,1,15:22.7
19503,2017-2018,School,103824,Millennium Elementary School,King,Puget Sound Educational Service District 121,100006.0,17415.0,Kent School District,100117.0,4581.0,Millennium Elementary School,103824.0,41.0,,,,All,,,,,Limited Certificate,5.0,0.122,All Limited Certificates,,,1,15:22.7
19504,2017-2018,School,103824,Millennium Elementary School,King,Puget Sound Educational Service District 121,100006.0,17415.0,Kent School District,100117.0,4581.0,Millennium Elementary School,103824.0,41.0,,,,All,,,,,National Board Certificate,9.0,0.22,,,,1,15:22.7
19533,2017-2018,School,103841,Interagency Detention School,King,Puget Sound Educational Service District 121,100006.0,17001.0,Seattle School District No. 1,100229.0,3496.0,Interagency Detention School,103841.0,0.0,,,,All,,,,,,,,,,,0,15:22.7
19541,2017-2018,School,103852,Special Ed School,King,Puget Sound Educational Service District 121,100006.0,17408.0,Auburn School District,100016.0,1915.0,Special Ed School,103852.0,3.0,,,,All,,,,,Full Certificate,3.0,1.0,,,,1,15:22.7
19550,2017-2018,School,103861,Student Link,King,Puget Sound Educational Service District 121,100006.0,17402.0,Vashon Island School District,100279.0,1938.0,Student Link,103861.0,5.0,,,,All,,,,,Full Certificate,5.0,1.0,,,,1,15:22.7
19551,2017-2018,School,103861,Student Link,King,Puget Sound Educational Service District 121,100006.0,17402.0,Vashon Island School District,100279.0,1938.0,Student Link,103861.0,5.0,,,,All,,,,,Limited Certificate,2.0,0.4,All Limited Certificates,,,1,15:22.7
19565,2017-2018,School,103876,Cascade K-8 Community School,King,Puget Sound Educational Service District 121,100006.0,17412.0,Shoreline School District,100236.0,1942.0,Cascade K-8 Community School,103876.0,16.0,,,,All,,,,,Full Certificate,16.0,1.0,,,,1,15:22.7
19566,2017-2018,School,103876,Cascade K-8 Community School,King,Puget Sound Educational Service District 121,100006.0,17412.0,Shoreline School District,100236.0,1942.0,Cascade K-8 Community School,103876.0,16.0,,,,All,,,,,Limited Certificate,4.0,0.25,All Limited Certificates,,,1,15:22.7
19567,2017-2018,School,103876,Cascade K-8 Community School,King,Puget Sound Educational Service District 121,100006.0,17412.0,Shoreline School District,100236.0,1942.0,Cascade K-8 Community School,103876.0,16.0,,,,All,,,,,National Board Certificate,1.0,0.063,,,,1,15:22.7
19568,2017-2018,School,103877,Employment Transition Program,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,1950.0,Employment Transition Program,103877.0,4.0,,,,All,,,,,Full Certificate,4.0,1.0,,,,1,15:22.7
19569,2017-2018,School,103877,Employment Transition Program,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,1950.0,Employment Transition Program,103877.0,4.0,,,,All,,,,,Limited Certificate,1.0,0.25,All Limited Certificates,,,1,15:22.7
19570,2017-2018,School,103878,Support School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,1951.0,Support School,103878.0,0.0,,,,All,,,,,,,,,,,0,15:22.7
19600,2017-2018,School,103936,Newcastle Elementary School,King,Puget Sound Educational Service District 121,100006.0,17411.0,Issaquah School District,100111.0,4592.0,Newcastle Elementary School,103936.0,38.0,,,,All,,,,,Full Certificate,35.0,0.9209999999999999,,,,1,15:22.7
19601,2017-2018,School,103936,Newcastle Elementary School,King,Puget Sound Educational Service District 121,100006.0,17411.0,Issaquah School District,100111.0,4592.0,Newcastle Elementary School,103936.0,38.0,,,,All,,,,,Limited Certificate,9.0,0.237,All Limited Certificates,,,1,15:22.7
19602,2017-2018,School,103936,Newcastle Elementary School,King,Puget Sound Educational Service District 121,100006.0,17411.0,Issaquah School District,100111.0,4592.0,Newcastle Elementary School,103936.0,38.0,,,,All,,,,,National Board Certificate,2.0,0.053,,,,1,15:22.7
19608,2017-2018,School,103950,International School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3522.0,International School,103950.0,42.0,,,,All,,,,,Full Certificate,40.0,0.9520000000000001,,,,1,15:22.7
19609,2017-2018,School,103950,International School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3522.0,International School,103950.0,42.0,,,,All,,,,,Limited Certificate,15.0,0.35700000000000004,All Limited Certificates,,,1,15:22.7
19610,2017-2018,School,103950,International School,King,Puget Sound Educational Service District 121,100006.0,17405.0,Bellevue School District,100019.0,3522.0,International School,103950.0,42.0,,,,All,,,,,National Board Certificate,29.0,0.69,,,,1,15:22.7
19611,2017-2018,School,103951,Raisbeck Aviation High School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3553.0,Raisbeck Aviation High School,103951.0,21.0,,,,All,,,,,Full Certificate,17.0,0.81,,,,1,15:22.7
19612,2017-2018,School,103951,Raisbeck Aviation High School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3553.0,Raisbeck Aviation High School,103951.0,21.0,,,,All,,,,,Limited Certificate,13.0,0.619,All Limited Certificates,,,1,15:22.7
19613,2017-2018,School,103951,Raisbeck Aviation High School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3553.0,Raisbeck Aviation High School,103951.0,21.0,,,,All,,,,,National Board Certificate,5.0,0.23800000000000002,,,,1,15:22.7
19617,2017-2018,School,103953,New Start,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,1972.0,New Start,103953.0,13.0,,,,All,,,,,Full Certificate,12.0,0.9229999999999999,,,,1,15:22.7
19618,2017-2018,School,103953,New Start,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,1972.0,New Start,103953.0,13.0,,,,All,,,,,Limited Certificate,6.0,0.462,All Limited Certificates,,,1,15:22.7
19619,2017-2018,School,103953,New Start,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,1972.0,New Start,103953.0,13.0,,,,All,,,,,National Board Certificate,2.0,0.154,,,,1,15:22.7
19620,2017-2018,School,103954,Satellite High School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,1973.0,Satellite High School,103954.0,12.0,,,,All,,,,,Full Certificate,12.0,1.0,,,,1,15:22.7
19621,2017-2018,School,103954,Satellite High School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,1973.0,Satellite High School,103954.0,12.0,,,,All,,,,,Limited Certificate,2.0,0.16699999999999998,All Limited Certificates,,,1,15:22.7
19622,2017-2018,School,103954,Satellite High School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,1973.0,Satellite High School,103954.0,12.0,,,,All,,,,,National Board Certificate,1.0,0.083,,,,1,15:22.7
19629,2017-2018,School,103959,Stella Schola,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1975.0,Stella Schola,103959.0,4.0,,,,All,,,,,Full Certificate,4.0,1.0,,,,1,15:22.7
19630,2017-2018,School,103959,Stella Schola,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1975.0,Stella Schola,103959.0,4.0,,,,All,,,,,National Board Certificate,1.0,0.25,,,,1,15:22.7
19643,2017-2018,School,103974,Muckleshoot Tribal School,King,,,17903.0,Muckleshoot Indian Tribe,105771.0,1986.0,Muckleshoot Tribal School,103974.0,51.0,,,,All,,,,,Full Certificate,50.0,0.98,,,,1,15:22.7
19644,2017-2018,School,103974,Muckleshoot Tribal School,King,,,17903.0,Muckleshoot Indian Tribe,105771.0,1986.0,Muckleshoot Tribal School,103974.0,51.0,,,,All,,,,,Limited Certificate,15.0,0.294,All Limited Certificates,,,1,15:22.7
19645,2017-2018,School,103974,Muckleshoot Tribal School,King,,,17903.0,Muckleshoot Indian Tribe,105771.0,1986.0,Muckleshoot Tribal School,103974.0,51.0,,,,All,,,,,National Board Certificate,1.0,0.02,,,,1,15:22.7
19654,2017-2018,School,103990,Head Start,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,1998.0,Head Start,103990.0,0.0,,,,All,,,,,,,,,,,0,15:22.7
19675,2017-2018,School,104030,Cascade View Elementary School,King,Puget Sound Educational Service District 121,100006.0,17410.0,Snoqualmie Valley School District,100240.0,5015.0,Cascade View Elementary School,104030.0,30.0,,,,All,,,,,Full Certificate,29.0,0.9670000000000001,,,,1,15:22.7
19676,2017-2018,School,104030,Cascade View Elementary School,King,Puget Sound Educational Service District 121,100006.0,17410.0,Snoqualmie Valley School District,100240.0,5015.0,Cascade View Elementary School,104030.0,30.0,,,,All,,,,,Limited Certificate,13.0,0.433,All Limited Certificates,,,1,15:22.7
19677,2017-2018,School,104030,Cascade View Elementary School,King,Puget Sound Educational Service District 121,100006.0,17410.0,Snoqualmie Valley School District,100240.0,5015.0,Cascade View Elementary School,104030.0,30.0,,,,All,,,,,National Board Certificate,2.0,0.067,,,,1,15:22.7
19678,2017-2018,School,104031,Mill Creek Middle School,King,Puget Sound Educational Service District 121,100006.0,17415.0,Kent School District,100117.0,5016.0,Mill Creek Middle School,104031.0,48.0,,,,All,,,,,Full Certificate,43.0,0.8959999999999999,,,,1,15:22.7
19679,2017-2018,School,104031,Mill Creek Middle School,King,Puget Sound Educational Service District 121,100006.0,17415.0,Kent School District,100117.0,5016.0,Mill Creek Middle School,104031.0,48.0,,,,All,,,,,Limited Certificate,17.0,0.354,All Limited Certificates,,,1,15:22.7
